id,price,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365
45880280,86.0,30.2888,-97.72436,Entire home/apt,2,13,42
45880512,444.0,30.26049,-97.72197,Entire home/apt,1,1,106
45882469,106.0,30.210440000000002,-97.77311,Entire home/apt,1,2,117
45896156,85.0,30.282220000000002,-97.7428,Entire home/apt,1,0,354
45896781,150.0,30.236290000000004,-97.97918,Entire home/apt,2,15,326
45898831,152.0,30.22457,-97.72291,Entire home/apt,30,2,0
45908659,220.0,30.367620000000002,-97.91832,Entire home/apt,1,0,257
45912088,114.0,30.30514,-97.72525,Entire home/apt,1,4,206
45912596,132.0,30.30531,-97.72589,Entire home/apt,1,3,208
45913768,155.0,30.28087,-97.70993,Entire home/apt,30,0,360
45913790,130.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45920582,101.0,30.393829999999998,-97.69309,Entire home/apt,4,7,107
45921622,149.0,30.289620000000003,-97.77385,Entire home/apt,2,3,20
45939066,390.0,30.23674,-97.9835,Entire home/apt,2,7,235
45940721,59.0,30.285040000000002,-97.7626,Entire home/apt,2,10,189
45941585,286.0,30.261159999999997,-97.70859,Entire home/apt,2,1,0
45950504,347.0,30.378629999999998,-97.95653,Entire home/apt,2,9,317
45952503,105.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
45952963,250.0,30.292209999999997,-97.71682,Entire home/apt,30,1,288
45955391,102.0,30.25233,-97.7134,Entire home/apt,3,3,121
45957157,197.0,30.251590000000004,-97.74741999999999,Entire home/apt,2,8,36
45958740,94.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
45960935,245.0,30.304370000000002,-97.69036,Entire home/apt,7,1,176
45961074,70.0,30.2296,-97.7202,Entire home/apt,2,2,49
45967771,80.0,30.255209999999998,-97.6869,Entire home/apt,30,1,74
45969605,140.0,30.35655,-97.6605,Entire home/apt,3,3,168
45971637,60.0,30.43096,-97.69882,Entire home/apt,1,15,0
45972461,299.0,30.255190000000002,-97.7337,Entire home/apt,1,0,1
45973930,127.0,30.228759999999998,-97.76697,Entire home/apt,30,0,360
45974888,85.0,30.26217,-97.71088,Entire home/apt,2,9,1
45975834,146.0,30.30583,-97.72555,Entire home/apt,1,4,186
45976756,109.0,30.39961,-97.72334000000001,Entire home/apt,30,0,353
45990176,126.0,30.29157,-97.74531,Entire home/apt,2,3,347
45992006,100.0,30.24997,-97.74253,Entire home/apt,2,0,0
45993911,139.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
46006475,79.0,30.226779999999998,-97.72631,Entire home/apt,30,0,143
46006924,200.0,30.236690000000003,-97.78302,Entire home/apt,1,0,299
46008916,91.0,30.274259999999998,-97.75632,Entire home/apt,1,16,357
46010410,150.0,30.263409999999997,-97.73061,Entire home/apt,1,0,252
46011417,86.0,30.47723,-97.78519,Entire home/apt,30,0,0
46011455,141.0,30.265190000000004,-97.74229,Entire home/apt,30,0,360
46011467,95.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46011475,109.0,30.47723,-97.78519,Entire home/apt,30,0,360
46014530,64.0,30.288429999999998,-97.75079000000001,Entire home/apt,2,7,324
46018728,69.0,30.26393,-97.7322,Entire home/apt,2,9,2
46019048,125.0,30.355959999999996,-97.71323000000001,Entire home/apt,12,0,96
46023271,65.0,30.29345,-97.64177,Private room,1,2,179
46024583,146.0,30.305709999999998,-97.72461,Entire home/apt,1,5,161
46035079,96.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46050161,100.0,30.287940000000003,-97.74476999999999,Entire home/apt,2,5,4
46050600,99.0,30.299090000000003,-97.77646999999999,Entire home/apt,2,0,347
46053615,105.0,30.39961,-97.72334000000001,Entire home/apt,30,0,350
46056423,79.0,30.24785,-97.7301,Entire home/apt,1,8,43
46068241,84.0,30.40247,-97.7232,Entire home/apt,30,0,318
46068949,103.0,30.21088,-97.77282,Entire home/apt,1,4,247
46069051,150.0,30.216520000000003,-97.73926,Entire home/apt,2,1,88
46070965,290.0,30.271659999999997,-97.74756,Entire home/apt,2,0,0
46071189,112.0,30.4042,-97.71974,Entire home/apt,1,2,219
46072587,80.0,30.24414,-97.76364000000001,Entire home/apt,29,1,1
46073686,60.0,30.317190000000004,-97.71928,Private room,4,5,349
46081394,150.0,30.34225,-97.87716999999999,Entire home/apt,1,0,231
46081406,150.0,30.359579999999998,-97.84042,Entire home/apt,1,0,354
46081423,150.0,30.32225,-97.77906999999999,Entire home/apt,1,0,354
46081451,150.0,30.372759999999996,-97.97695,Entire home/apt,1,0,345
46081476,150.0,30.314590000000003,-97.78998,Entire home/apt,1,0,354
46085873,130.0,30.305809999999997,-97.72523000000001,Entire home/apt,1,3,209
46086789,150.0,30.237779999999997,-97.97964,Entire home/apt,1,16,340
46100791,116.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46101661,65.0,30.2917,-97.74714,Entire home/apt,2,3,151
46102121,150.0,30.27755,-97.7829,Entire home/apt,14,1,109
46103871,125.0,30.255570000000002,-97.72576,Entire home/apt,2,10,161
46106925,108.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
46111943,141.0,30.277379999999997,-97.74784,Entire home/apt,2,3,348
46118249,148.0,30.28087,-97.70993,Entire home/apt,30,0,1
46124461,105.0,30.25915,-97.74837,Entire home/apt,2,11,0
46126216,99.0,30.284990000000004,-97.72221,Entire home/apt,3,0,0
46132897,128.0,30.43495,-97.73015,Entire home/apt,30,0,356
46138669,163.0,30.44373,-97.74848,Entire home/apt,1,2,238
46141020,500.0,30.209909999999997,-97.74133,Private room,10,0,365
46144754,242.0,30.27164,-97.74757,Entire home/apt,2,1,3
46148296,97.0,30.397609999999997,-97.71387,Entire home/apt,28,0,34
46155051,300.0,30.25098,-97.7561,Entire home/apt,1,3,6
46158066,86.0,30.22927,-97.74748000000001,Entire home/apt,30,1,315
46177279,74.0,30.2299,-97.73163000000001,Entire home/apt,14,0,128
46181205,75.0,30.15373,-97.71776,Entire home/apt,2,5,296
46189639,75.0,30.226840000000003,-97.73702,Private room,30,0,67
46194205,500.0,30.258570000000002,-97.77332,Entire home/apt,2,0,0
46194308,110.0,30.340090000000004,-97.71321999999999,Entire home/apt,30,0,0
46195908,87.0,30.1763,-97.94614,Entire home/apt,2,0,90
46198483,206.0,30.23395,-97.88388,Entire home/apt,1,4,87
46199572,85.0,30.47723,-97.78519,Entire home/apt,30,0,275
46201768,70.0,30.240709999999996,-97.72955,Entire home/apt,3,5,12
46214020,88.0,30.182709999999997,-97.77731,Entire home/apt,30,0,360
46217407,119.0,30.253829999999997,-97.74226999999999,Entire home/apt,30,0,105
46219932,166.0,30.1909,-97.78566,Entire home/apt,2,13,112
46221802,70.0,30.288909999999998,-97.74286,Entire home/apt,30,0,60
46221977,158.0,30.23845,-97.76054,Entire home/apt,2,12,0
46222159,96.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46226359,141.0,30.265190000000004,-97.74229,Entire home/apt,30,0,353
46236559,160.0,30.30217,-97.7125,Entire home/apt,30,0,54
46239406,583.0,30.27672,-97.76043,Entire home/apt,2,6,212
46243150,93.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46243172,146.0,30.43495,-97.73015,Entire home/apt,30,0,360
46244413,198.0,30.1997,-97.74969,Entire home/apt,2,5,158
46246820,143.0,30.26887,-97.7523,Entire home/apt,2,9,182
46255747,65.0,30.234820000000003,-97.80864,Entire home/apt,2,0,90
46255897,112.0,30.28035,-97.70574,Entire home/apt,2,11,150
46256588,102.0,30.39961,-97.72334000000001,Entire home/apt,30,0,274
46256610,87.0,30.182709999999997,-97.77731,Entire home/apt,30,0,357
46258412,209.0,30.26345,-97.70612,Entire home/apt,2,6,173
46258469,141.0,30.27117,-97.74729,Entire home/apt,2,1,30
46259116,219.0,30.27218,-97.74649000000001,Entire home/apt,2,0,361
46259141,130.0,30.380509999999997,-97.6693,Entire home/apt,1,16,99
46259316,379.0,30.27235,-97.74661,Entire home/apt,2,0,365
46259970,248.0,30.27062,-97.71927,Entire home/apt,4,0,31
46260323,126.0,30.43495,-97.73015,Entire home/apt,30,0,360
46260698,295.0,30.277540000000002,-97.71032,Entire home/apt,2,0,0
46262755,110.0,30.281990000000004,-97.67503,Entire home/apt,2,8,0
46263220,160.0,30.28087,-97.70993,Entire home/apt,30,0,360
46263425,96.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46264254,167.0,30.262859999999996,-97.71869000000001,Entire home/apt,3,5,103
46265144,155.0,30.189429999999998,-97.73984,Entire home/apt,2,7,46
46273136,99.0,30.336959999999998,-97.70649,Entire home/apt,2,7,279
46279323,101.0,30.27566,-97.75744,Entire home/apt,1,12,362
46280147,117.0,30.246229999999997,-97.75113,Entire home/apt,2,0,312
46281022,275.0,30.260109999999997,-97.73975,Entire home/apt,1,3,61
46281034,60.0,30.36178,-97.73634,Entire home/apt,6,0,12
46281476,64.0,30.336840000000002,-97.70869,Entire home/apt,2,9,310
46285626,109.0,30.33737,-97.70878,Entire home/apt,2,3,321
46287154,55.0,30.337970000000002,-97.70861,Private room,2,3,321
46288207,109.0,30.33499,-97.70724,Entire home/apt,2,0,326
46288445,55.0,30.337940000000003,-97.70818,Private room,2,0,326
46289189,79.0,30.336029999999997,-97.70626,Entire home/apt,2,3,344
46289287,138.0,30.25566,-97.72559,Entire home/apt,25,1,81
46292071,83.0,30.397440000000003,-97.72078,Entire home/apt,30,1,305
46292201,83.0,30.402440000000002,-97.72383,Entire home/apt,30,1,334
46293284,149.0,30.28087,-97.70993,Entire home/apt,30,0,360
46295102,249.0,30.25103,-97.72465,Entire home/apt,2,0,15
46296604,159.0,30.272090000000002,-97.74719,Entire home/apt,2,1,87
46296699,212.0,30.27235,-97.74648,Entire home/apt,2,0,80
46298413,333.0,30.356690000000004,-98.0015,Entire home/apt,30,1,156
46298451,131.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46300402,132.0,30.39627,-97.70132,Entire home/apt,2,0,281
46301037,118.0,30.448220000000003,-97.78489,Entire home/apt,30,0,360
46310040,189.0,30.26943,-97.74644,Entire home/apt,30,1,142
46317793,126.0,30.43481,-97.77762,Entire home/apt,1,2,348
46319173,550.0,30.28683,-97.77181,Entire home/apt,20,0,0
46327282,228.0,30.36927,-97.91954,Entire home/apt,3,13,66
46328080,150.0,30.26629,-97.68524000000001,Entire home/apt,2,1,0
46331070,130.0,30.220390000000002,-97.77933,Entire home/apt,1,5,317
46332325,150.0,30.391309999999997,-97.89398,Entire home/apt,3,0,0
46333732,126.0,30.228759999999998,-97.76697,Entire home/apt,30,0,360
46334292,115.0,30.210759999999997,-97.81795,Entire home/apt,2,3,256
46335636,160.0,30.4585,-97.76171,Entire home/apt,2,8,146
46336743,86.0,30.31813,-97.71146999999999,Entire home/apt,1,2,257
46338510,115.0,30.23852,-97.78361,Entire home/apt,1,7,236
46338658,117.0,30.23852,-97.78361,Entire home/apt,1,5,265
46341096,60.0,30.222640000000002,-97.72423,Private room,30,0,333
46353057,115.0,30.165,-97.82245,Entire home/apt,2,0,363
46354791,95.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46356411,125.0,30.27784,-97.7607,Entire home/apt,1,10,0
46357895,165.0,30.41568,-97.71628,Entire home/apt,2,2,101
46360782,180.0,30.296329999999998,-97.74651999999999,Entire home/apt,30,3,101
46364899,77.0,30.39455,-97.70271,Entire home/apt,3,1,0
46365249,114.0,30.23315,-97.78059,Entire home/apt,1,10,131
46369775,88.0,30.39505,-97.72364,Entire home/apt,30,0,1
46371801,158.0,30.253320000000002,-97.73204,Entire home/apt,1,0,353
46371815,174.0,30.253629999999998,-97.73204,Entire home/apt,1,2,355
46371844,158.0,30.25504,-97.73346,Entire home/apt,1,0,335
46373675,91.0,30.228590000000004,-97.72001,Entire home/apt,2,3,25
46375231,156.0,30.29555,-97.74308,Entire home/apt,1,19,330
46376531,128.0,30.254790000000003,-97.74528000000001,Entire home/apt,2,10,0
46378717,140.0,30.244640000000004,-97.73671,Entire home/apt,30,3,0
46379017,148.0,30.28087,-97.70993,Entire home/apt,30,0,360
46379836,92.0,30.2384,-97.76422,Entire home/apt,1,1,147
46379839,86.0,30.255309999999998,-97.74349000000001,Entire home/apt,1,8,254
46382285,79.0,30.341109999999997,-97.72555,Entire home/apt,2,5,101
46383785,165.0,30.1576,-97.78309,Entire home/apt,1,20,63
46396444,207.0,30.29103,-97.74647,Entire home/apt,2,6,327
46397260,186.0,30.31945,-97.73040999999999,Entire home/apt,2,3,355
46397721,193.0,30.318279999999998,-97.73079,Entire home/apt,2,5,343
46398052,207.0,30.291120000000003,-97.74566,Entire home/apt,2,1,355
46398957,674.0,30.2799,-97.7509,Entire home/apt,2,2,327
46399390,157.0,30.28087,-97.70993,Entire home/apt,30,0,360
46411778,115.0,30.23852,-97.78361,Entire home/apt,1,8,352
46412123,99.0,30.407629999999997,-97.69844,Entire home/apt,30,0,285
46413873,87.0,30.336990000000004,-97.72693000000001,Entire home/apt,30,1,264
46414295,54.0,30.23752,-97.74363000000001,Entire home/apt,30,0,242
46414830,99.0,30.286009999999997,-97.71079,Entire home/apt,30,0,360
46415212,145.0,30.29113,-97.74706,Entire home/apt,2,1,361
46415466,145.0,30.29131,-97.74641,Entire home/apt,2,0,363
46416057,85.0,30.329559999999997,-97.70234,Entire home/apt,2,4,103
46416848,85.0,30.3286,-97.70434,Entire home/apt,5,2,73
46417064,85.0,30.329009999999997,-97.70233,Entire home/apt,5,1,166
46417348,148.0,30.25947,-97.78716,Entire home/apt,1,2,261
46417863,141.0,30.265190000000004,-97.74229,Entire home/apt,30,0,360
46419297,185.0,30.266890000000004,-97.74887,Entire home/apt,1,11,306
46420034,75.0,30.40523,-97.68111999999999,Entire home/apt,1,7,357
46420312,115.0,30.23852,-97.78361,Entire home/apt,1,10,349
46427250,81.0,30.32967,-97.73218,Entire home/apt,2,8,29
46436255,414.0,30.298090000000002,-97.69663,Entire home/apt,2,4,273
46451472,70.0,30.397709999999996,-97.69705,Private room,2,0,361
46464172,528.0,30.2837,-97.75871,Entire home/apt,1,0,1
46466960,68.0,30.34098,-97.73843000000001,Entire home/apt,2,6,99
46467323,172.0,30.25865,-97.78748,Entire home/apt,1,1,264
46468074,109.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
46468087,101.0,30.257920000000002,-97.78889000000001,Entire home/apt,1,2,248
46469810,139.0,30.22198,-97.69396,Entire home/apt,2,0,223
46470682,84.0,30.287159999999997,-97.72665,Entire home/apt,2,9,39
46480873,140.0,30.29096,-97.75933,Entire home/apt,31,0,142
46484690,80.0,30.251079999999998,-97.74563,Entire home/apt,30,0,331
46485165,82.0,30.28743,-97.72527,Entire home/apt,2,5,33
46485666,151.0,30.26418,-97.74186999999999,Entire home/apt,2,14,364
46485679,176.0,30.266029999999997,-97.74313000000001,Entire home/apt,2,40,359
46485682,192.0,30.26427,-97.74178,Entire home/apt,2,11,360
46485706,118.0,30.2658,-97.74183000000001,Entire home/apt,2,2,362
46487107,125.0,30.263720000000003,-97.73151999999999,Entire home/apt,2,0,12
46488014,88.0,30.235409999999998,-97.73069,Entire home/apt,2,10,276
46489768,195.0,30.205059999999996,-97.77863,Entire home/apt,1,3,136
46490468,80.0,30.227090000000004,-97.75416,Entire home/apt,1,10,36
46492224,90.0,30.182709999999997,-97.77731,Entire home/apt,30,0,360
46509450,390.0,30.4174,-97.94413,Entire home/apt,2,4,4
46510899,51.0,30.21668,-97.77398000000001,Entire home/apt,29,1,312
46511114,55.0,30.29437,-97.74503,Private room,1,1,188
46511247,100.0,30.21663,-97.77493,Entire home/apt,29,1,173
46512326,94.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46512429,55.0,30.293940000000003,-97.74473,Private room,1,0,188
46513674,227.0,30.41984,-97.73628000000001,Entire home/apt,2,21,97
46522245,101.0,30.26135,-97.7265,Entire home/apt,1,15,0
46525743,99.0,30.28015,-97.76037,Entire home/apt,2,4,66
46525814,431.0,30.2706,-97.74656999999999,Entire home/apt,3,1,199
46528146,145.0,30.289609999999996,-97.74514,Entire home/apt,2,3,358
46528535,550.0,30.251240000000003,-97.75887,Entire home/apt,30,0,308
46528916,225.0,30.232409999999998,-97.93328000000001,Entire home/apt,2,3,17
46529406,130.0,30.281540000000003,-97.74559,Entire home/apt,2,7,240
46530206,141.0,30.24075,-97.72284,Entire home/apt,1,5,245
46530568,186.0,30.2915,-97.74534,Entire home/apt,2,1,357
46530996,116.0,30.28458,-97.74656,Entire home/apt,2,4,34
46531122,658.0,30.254579999999997,-97.736,Entire home/apt,3,3,305
46531251,116.0,30.285659999999996,-97.74818,Entire home/apt,2,6,38
46533579,69.0,30.29447,-97.71793000000001,Entire home/apt,1,4,364
46534098,173.0,30.270509999999998,-97.74643,Entire home/apt,2,0,22
46534290,206.0,30.27072,-97.74844,Entire home/apt,2,0,0
46534412,136.0,30.272140000000004,-97.74855,Entire home/apt,2,0,40
46547122,159.0,30.240779999999997,-97.72261,Entire home/apt,1,6,242
46565036,63.0,30.26605,-97.73262,Entire home/apt,1,30,325
46567288,84.0,30.361520000000002,-97.73414,Entire home/apt,30,0,247
46569289,125.0,30.40188,-97.72485,Entire home/apt,2,6,61
46570042,120.0,30.27842,-97.71571,Private room,1,0,365
46580900,89.0,30.196609999999996,-97.99661,Private room,2,1,90
46581001,65.0,30.401659999999996,-97.72395,Entire home/apt,2,4,325
46587301,305.0,30.28908,-97.74978,Entire home/apt,2,2,80
46598033,336.0,30.271359999999998,-97.72301,Entire home/apt,2,2,363
46599709,108.0,30.25028,-97.74763,Entire home/apt,29,1,222
46600825,108.0,30.25282,-97.74671,Entire home/apt,29,0,241
46604446,104.0,30.39961,-97.72334000000001,Entire home/apt,30,0,360
46608401,97.0,30.398770000000003,-97.72712,Entire home/apt,28,0,28
46621251,122.0,30.40486,-97.71259,Entire home/apt,1,1,210
46621846,108.0,30.451179999999997,-97.7748,Entire home/apt,30,0,360
46623229,204.0,30.22493,-97.76256,Entire home/apt,1,0,342
46623604,75.0,30.20869,-97.7658,Entire home/apt,1,1,319
46625449,350.0,30.26237,-97.70943,Entire home/apt,30,0,55
46640516,97.0,30.39984,-97.72775,Entire home/apt,28,1,34
46642851,93.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46646899,128.0,30.2945,-97.76106999999999,Entire home/apt,1,6,86
46647163,110.0,30.302290000000003,-97.71745,Entire home/apt,3,3,42
46652769,64.0,30.254659999999998,-97.72556999999999,Shared room,2,9,174
46661509,88.0,30.29362,-97.72426999999999,Entire home/apt,1,0,13
46664778,155.0,30.440179999999998,-97.77557,Entire home/apt,1,6,311
46666654,120.0,30.40956,-97.70115,Entire home/apt,1,1,354
46677801,299.0,30.272509999999997,-97.74705,Entire home/apt,2,1,262
46678183,353.0,30.272140000000004,-97.74687,Entire home/apt,2,0,262
46678505,425.0,30.27235,-97.74716,Entire home/apt,2,1,262
46679394,127.0,30.22567,-97.7617,Entire home/apt,1,2,257
46683288,218.0,30.250090000000004,-97.75263000000001,Entire home/apt,2,9,314
46693455,199.0,30.191259999999996,-97.78744,Entire home/apt,30,1,263
46694007,300.0,30.20145,-97.80759,Entire home/apt,6,0,0
46696518,269.0,30.23749,-97.7552,Entire home/apt,30,3,103
46698480,139.0,30.396520000000002,-97.7254,Entire home/apt,1,0,2
46698711,80.0,30.46655,-97.69543,Entire home/apt,1,0,333
46706910,228.0,30.31946,-97.72901,Entire home/apt,2,0,357
46711005,115.0,30.238979999999998,-97.7449,Entire home/apt,30,1,282
46713314,84.0,30.25123,-97.72364,Entire home/apt,1,0,5
46726317,52.0,30.25532,-97.68674,Entire home/apt,1,13,42
46728198,210.0,30.40457,-97.71291,Entire home/apt,1,3,244
46730105,248.0,30.24734,-97.75108,Entire home/apt,2,5,284
46732392,96.0,30.246779999999998,-97.84624000000001,Entire home/apt,90,0,360
46732794,83.0,30.451179999999997,-97.7748,Entire home/apt,30,0,358
46732821,109.0,30.47723,-97.78519,Entire home/apt,30,0,360
46736410,161.0,30.36467,-97.69001999999999,Entire home/apt,2,1,314
46748589,220.0,30.457179999999997,-97.75357,Entire home/apt,28,0,264
46751792,165.0,30.28908,-97.75041,Entire home/apt,2,0,365
46753637,126.0,30.315690000000004,-97.73301,Entire home/apt,30,0,360
46753645,99.0,30.315690000000004,-97.73301,Entire home/apt,30,0,353
46753647,132.0,30.315690000000004,-97.73301,Entire home/apt,30,0,360
46753658,107.0,30.315690000000004,-97.73301,Entire home/apt,30,0,360
46753660,109.0,30.315690000000004,-97.73301,Entire home/apt,30,0,360
46753672,103.0,30.315690000000004,-97.73301,Entire home/apt,30,0,360
46754939,83.0,30.33115,-97.66441,Entire home/apt,30,0,333
46758605,115.0,30.230559999999997,-97.71921999999999,Entire home/apt,1,5,349
46758726,164.0,30.22567,-97.7617,Entire home/apt,1,4,342
46758868,95.0,30.17062,-97.75487,Private room,1,0,0
46768596,122.0,30.32185,-97.71935,Entire home/apt,30,0,357
